,age,balance,duration,y
1329,33,1988,211,no
1330,31,491,237,no
1331,46,675,50,no
1332,34,177,500,no
1333,51,340,186,no
1334,49,230,96,no
1335,52,0,98,no
1336,43,2331,364,no
1337,35,0,477,no
1338,27,217,319,no
1339,43,186,178,no
1340,49,168,513,yes
1341,50,145,170,no
1342,33,140,139,no
1343,49,-22,70,no
1344,50,389,110,no
1345,42,323,280,no
1346,28,6,667,no
1347,41,225,63,no
1348,34,142,159,no
1349,58,5,177,no
1350,46,174,108,no
1351,46,-768,194,no
1352,42,30,366,no
1353,40,968,213,no
1354,42,47,141,no
1355,33,0,982,no
1356,27,91,168,no
1357,43,-77,468,no
1358,28,486,180,no
1359,34,341,195,no
1360,37,50,352,no
1361,41,205,91,no
1362,39,762,288,no
1363,37,31,72,no
1364,41,-581,218,no
1365,36,-45,289,no
1366,51,0,384,no
1367,28,120,130,no
1368,31,335,226,no
1369,33,-232,208,no
1370,28,785,442,yes
1371,31,28,101,no
1372,43,2067,756,yes
1373,48,448,189,no
1374,26,37,108,no
1375,34,301,205,no
1376,38,668,238,no
1377,51,115,136,no
1378,49,275,14,no
1379,60,414,395,no
1380,32,3,161,no
1381,36,496,269,no
1382,28,150,491,no
1383,34,163,44,no
1384,40,1322,26,no
1385,33,1713,22,no
1386,37,242,161,no
1387,40,-29,406,no
1388,59,381,422,no
1389,39,82,147,no
1390,28,21,219,no
1391,30,1801,807,no
1392,40,640,347,no
1393,28,113,534,no
1394,39,1042,58,no
1395,44,240,155,no
1396,39,-244,152,no
1397,30,70,461,no
1398,35,-339,389,no
1399,31,59,314,no
1400,47,1222,28,no
1401,26,-41,229,no
1402,25,0,30,no
1403,42,6,103,no
1404,30,4,32,no
1405,28,20,252,no
1406,46,846,369,no
1407,43,338,116,no
1408,38,90,20,no
1409,31,406,31,no
1410,29,2,190,no
1411,34,2211,149,no
1412,40,87,210,no
1413,30,178,234,no
1414,44,185,63,no
1415,38,-210,21,no
1416,43,388,2087,yes
1417,32,1,102,no
1418,33,879,245,no
1419,32,214,190,no
1420,40,698,223,no
1421,34,1601,650,no
1422,30,717,42,no
1423,53,255,206,no
1424,39,375,66,no
1425,46,587,173,no
1426,32,644,477,no
1427,60,0,77,no
1428,40,-275,219,no
1429,47,116,376,no
1430,25,37,453,no
1431,44,753,151,no
1432,38,162,200,no
1433,45,984,298,no
1434,34,199,627,no
1435,36,241,133,no
1436,30,648,287,no
1437,35,907,242,no
1438,39,6322,184,no
1439,46,125,119,no
1440,36,90,403,no
1441,22,54,626,no
1442,26,-132,12,no
1443,48,267,266,no
1444,32,289,23,no
1445,58,613,154,no
1446,57,618,10,no
1447,53,1786,66,no
1448,29,607,240,no
1449,34,586,224,no
1450,32,459,202,no
1451,55,298,144,no
1452,50,134,263,no
1453,43,34,543,no
1454,44,1378,257,no
1455,27,417,237,no
1456,35,25,23,no
1457,45,22,209,no
1458,35,398,34,no
1459,49,1164,72,no
1460,34,487,442,no
1461,46,1069,45,no
1462,43,-192,1120,yes
1463,42,0,186,no
1464,55,332,318,no
1465,37,121,617,no
1466,31,68,226,no
1467,57,-176,275,no
1468,33,527,81,no
1469,43,193,74,no
1470,60,7601,285,no
1471,51,751,261,no
1472,38,495,297,no
1473,37,670,78,no
1474,41,363,183,no
1475,42,376,15,no
1476,41,292,352,no
1477,33,0,345,no
1478,32,184,230,no
1479,30,80,185,no
1480,43,1824,296,no
1481,30,2850,181,no
1482,37,48,133,no
1483,34,76,335,no
1484,32,336,139,no
1485,42,0,7,no
1486,35,433,163,no
1487,34,103,956,no
1488,50,1164,166,no
1489,34,129,71,no
1490,38,5873,191,no
1491,28,0,459,no
1492,55,82,292,no
1493,38,362,100,no
1494,31,186,257,no
1495,57,1216,255,no
1496,50,704,233,no
1497,47,205,128,no
1498,39,830,246,no
1499,34,-315,56,no
1500,41,64,210,no
1501,59,-820,43,no
1502,35,538,21,no
1503,31,948,91,no
1504,55,1288,67,no
1505,36,70,219,no
1506,41,393,110,no
1507,44,365,169,no
1508,40,879,248,no
1509,32,491,223,no
1510,38,0,92,no
1511,27,0,93,no
1512,33,229,205,no
1513,37,22,160,no
1514,40,570,105,no
1515,33,56,112,no
1516,40,118,383,no
1517,27,106,207,no
1518,42,1768,193,no
1519,41,213,10,no
1520,37,381,985,yes
1521,38,1147,249,no
1522,44,373,122,no
1523,31,50,300,no
1524,34,67,672,no
1525,46,0,390,no
1526,33,61,116,no
1527,36,504,481,no
1528,32,177,21,no
1529,27,584,192,no
1530,31,-732,6,no
1531,41,572,8,no
1532,35,105,369,no
1533,50,0,393,no
1534,33,832,246,no
1535,48,2642,330,no
1536,36,195,380,no
1537,29,718,91,no
1538,34,336,84,no
1539,39,332,277,no
1540,32,1,399,no
1541,59,-138,89,no
1542,50,749,297,no
1543,37,14,176,no
1544,33,177,75,no
1545,52,557,111,no
1546,43,126,170,no
1547,53,359,238,no
1548,37,496,137,no
1549,50,72,141,no
1550,53,175,49,no
1551,47,430,89,no
1552,48,574,341,no
1553,35,69,461,no
1554,42,106,515,no
1555,43,0,123,no
1556,40,23,179,no
1557,36,42,102,no
1558,39,429,272,no
1559,32,88,17,no
1560,44,3932,40,no
1561,43,177,209,no
1562,53,468,89,no
1563,41,639,1187,no
1564,53,2124,123,no
1565,31,309,104,no
1566,51,202,200,no
1567,32,20,117,no
1568,52,-17,37,no
1569,41,-417,51,no
1570,30,528,145,no
1571,32,394,466,no
1572,31,856,303,no
1573,38,468,101,no
1574,44,138,283,no
1575,36,406,826,no
1576,34,221,185,no
1577,40,523,598,no
1578,41,-52,120,no
1579,56,397,185,no
1580,39,-432,159,no
1581,34,298,220,no
1582,41,1080,192,no
1583,39,-85,423,no
1584,33,4012,337,no
1585,52,123,306,no
1586,26,498,99,no
1587,54,23,27,no
1588,30,-315,201,no
1589,35,89,166,no
1590,47,699,182,no
1591,53,145,193,no
1592,29,-138,271,no
1593,36,491,103,no
1594,35,820,287,no
1595,43,1376,235,no
1596,38,0,732,no
1597,39,507,136,no
1598,58,771,126,no
1599,33,310,172,no
1600,60,136,43,no
1601,45,310,191,no
1602,39,813,117,no
1603,35,14,64,no
1604,41,-97,260,no
1605,40,332,149,no
1606,33,5034,207,no
1607,32,281,231,no
1608,44,576,128,no
1609,34,1891,162,no
1610,29,473,180,no
1611,49,216,144,no
1612,31,-13,260,no
1613,47,162,203,no
1614,34,365,85,no
1615,32,264,211,no
1616,32,490,94,no
1617,56,230,122,no
1618,28,-9,175,no
1619,35,317,292,no
1620,52,458,132,no
1621,35,19,130,no
1622,32,536,208,no
1623,42,117,105,no
1624,51,368,205,no
1625,47,-98,112,no
1626,34,627,117,no
1627,45,180,218,no
1628,31,26,62,no
1629,40,2171,97,no
1630,53,-118,101,no
1631,44,1059,286,no
1632,49,186,241,no
1633,47,1306,252,no
1634,31,3007,283,no
1635,45,-88,131,no
1636,30,265,380,no
1637,40,21,584,no
1638,27,230,371,no
1639,28,252,448,no
1640,28,422,274,no
1641,44,85,116,no
1642,35,4286,357,no
1643,29,0,215,no
1644,33,60,131,no
1645,32,687,61,no
1646,35,40,617,yes
1647,31,22,483,yes
1648,36,-333,847,no
1649,41,483,319,no
1650,35,503,57,no
1651,40,1245,306,no
1652,42,117,147,no
1653,34,33,244,no
1654,41,-320,128,no
1655,43,49,100,no
1656,37,0,59,no
1657,26,100,24,no
1658,32,344,85,no
1659,51,-286,70,no
1660,38,57,21,no
1661,51,370,167,no
1662,49,470,659,no
1663,31,0,327,no
1664,33,767,296,no
1665,30,1,307,no
1666,33,0,120,no
1667,41,121,390,no
1668,37,190,83,no
1669,33,120,250,no
1670,32,2068,143,no
1671,46,332,772,yes
1672,34,-322,198,no
1673,32,274,21,no
1674,43,3,929,yes
1675,28,6,254,no
1676,46,288,166,no
1677,52,146,93,no
1678,34,286,134,no
1679,27,114,375,no
1680,32,190,352,no
1681,37,111,217,no
1682,29,246,45,no
1683,40,108,93,no
1684,47,187,165,no
1685,34,457,266,no
1686,25,131,237,no
1687,30,1825,164,no
1688,31,307,538,yes
1689,35,-198,72,no
1690,32,739,171,no
1691,28,759,710,yes
1692,27,777,131,no
1693,37,378,514,no
1694,35,337,127,no
1695,34,-78,198,no
1696,31,355,239,no
1697,36,133,117,no
1698,38,32,705,no
1699,25,55,155,no
1700,51,417,18,no
1701,26,153,386,no
1702,40,794,138,no
1703,26,187,341,no
1704,36,335,339,no
1705,59,1407,232,no
1706,26,-116,208,no
1707,49,1842,124,no
1708,33,329,44,no
1709,31,428,75,no
1710,59,181,485,no
1711,38,2139,576,no
1712,37,253,280,no
1713,31,133,480,no
1714,54,785,86,no
1715,41,-45,121,no
1716,44,223,93,no
1717,28,2831,211,no
1718,22,2412,238,no
1719,31,11,399,no
1720,36,211,93,no
1721,37,34,144,no
1722,54,222,45,no
1723,28,3285,98,no
1724,42,-67,128,no
1725,35,670,106,no
1726,29,0,121,no
1727,59,96,123,no
1728,46,-3,92,no
1729,32,123,278,no
1730,43,443,219,no
1731,41,406,2462,no
1732,31,535,249,no
1733,26,302,210,no
1734,29,-43,484,no
1735,31,-346,187,no
1736,37,-271,172,no
1737,35,55,79,no
1738,31,375,207,no
1739,30,-2,136,no
1740,29,-680,117,no
1741,29,0,393,no
1742,39,217,107,no
1743,31,160,25,no
1744,27,118,132,no
1745,22,-1,136,no
1746,31,453,384,no
1747,39,169,38,no
1748,25,787,164,no
1749,27,78,825,no
1750,28,2269,331,no
1751,31,213,479,no
1752,46,164,229,no
1753,37,934,258,no
1754,27,4,490,no
1755,34,354,308,no
1756,30,23,137,no
1757,23,318,545,no
1758,33,-305,109,no
1759,43,616,168,no
1760,50,2590,257,no
1761,31,1868,213,no
1762,32,-578,115,no
1763,32,-227,646,no
1764,37,1981,106,no
1765,60,404,95,no
1766,47,65,205,no
1767,32,-1,653,yes
1768,34,-68,122,no
1769,36,0,377,no
1770,28,229,322,no
1771,31,1656,208,no
1772,43,1342,46,no
1773,32,331,211,no
1774,31,238,156,no
1775,56,202,178,no
1776,34,318,133,no
1777,46,-1124,206,no
1778,27,662,544,no
1779,33,1790,143,no
1780,35,198,471,no
1781,29,726,200,no
1782,39,183,324,no
1783,48,149,71,no
1784,58,-91,164,no
1785,36,-9,137,no
1786,33,134,91,no
1787,32,0,280,no
1788,32,6259,230,no
1789,31,27,63,no
1790,30,383,135,no
1791,30,1108,261,no
1792,40,117,215,no
1793,35,108,200,no
1794,42,479,391,no
1795,60,65,1028,yes
1796,28,234,107,no
1797,29,-53,108,no
1798,33,-131,145,no
1799,23,-39,142,no
1800,34,139,106,no
1801,29,262,134,no
1802,32,160,190,no
1803,55,186,241,no
1804,39,-79,180,no
1805,37,1113,237,no
1806,26,82,654,yes
1807,35,321,189,no
1808,26,1326,70,no
1809,34,2257,62,no
1810,55,1373,1087,no
1811,39,304,323,no
1812,27,659,111,no
1813,30,491,197,no
1814,28,101,224,no
1815,33,33,557,no
1816,43,291,150,no
1817,50,218,388,no
1818,26,102,89,no
1819,33,88,57,no
1820,47,94,209,no
1821,33,-665,188,no
1822,34,-331,342,no
1823,33,550,84,no
1824,23,151,97,no
1825,29,5406,530,no
1826,33,269,365,no
1827,41,2457,285,no
1828,27,45,352,no
1829,34,610,316,no
1830,53,-133,126,no
1831,34,66,76,no
1832,40,10,1692,yes
1833,27,350,24,no
1834,33,546,253,no
1835,40,360,73,no
1836,21,6,622,no
1837,31,0,133,no
1838,51,22,178,no
1839,26,57,404,no
1840,26,1349,275,no
1841,32,708,109,no
1842,31,1329,134,no
1843,27,7459,407,no
1844,58,47,225,no
1845,39,-516,86,no
1846,30,0,20,no
1847,29,433,247,no
1848,38,9,129,no
1849,29,-6,324,no
1850,28,-197,2016,yes
1851,41,184,1054,no
1852,43,336,256,no
1853,43,36,163,no
1854,37,277,251,no
1855,46,452,113,no
1856,53,-135,193,no
1857,28,7,125,no
1858,41,442,344,no
1859,36,590,282,no
1860,37,447,1170,no
1861,38,49,408,no
1862,32,1118,128,no
1863,33,390,665,yes
1864,28,-125,67,no
1865,52,-97,167,no
1866,30,18,395,no
1867,37,131,137,no
1868,27,527,118,no
1869,31,1129,231,no
1870,47,266,128,no
1871,33,687,174,no
1872,46,1726,195,no
1873,38,-388,412,no
1874,33,92,127,no
1875,44,-11,13,no
1876,35,1510,61,no
1877,38,171,286,no
1878,56,420,76,no
1879,33,513,53,no
1880,45,137,274,no
1881,30,21,409,no
1882,34,-312,232,no
1883,32,-208,325,no
1884,32,2,144,no
1885,27,1033,1713,no
1886,48,855,241,no
1887,54,781,103,no
1888,29,542,338,no
1889,37,-175,182,no
1890,26,79,346,no
1891,43,3,204,no
1892,31,4471,296,no
1893,55,2313,551,no
1894,45,-139,663,no
1895,35,300,338,no
1896,57,-3313,153,no
1897,49,352,188,no
1898,23,105,305,no
1899,49,164,1080,no
1900,35,-202,1461,no
1901,38,-256,116,no
1902,39,1261,129,no
1903,27,-503,98,no
1904,37,790,262,no
1905,57,0,147,no
1906,38,638,150,no
1907,26,47,282,no
1908,46,242,332,no
1909,44,469,88,no
1910,44,271,94,no
1911,28,948,455,no
1912,37,-356,49,no
1913,43,336,181,no
1914,25,61,345,no
1915,34,359,154,no
1916,39,105,294,no
1917,35,6809,750,no
1918,32,59,202,no
1919,31,0,81,no
1920,42,0,214,no
1921,31,216,128,no
1922,30,2530,70,no
1923,29,356,106,no
1924,29,-228,279,no
1925,36,198,400,no
1926,41,510,231,no
1927,37,223,175,no
1928,32,4,179,no
1929,39,338,107,no
1930,31,0,94,no
1931,33,328,142,no
1932,30,255,119,no
1933,24,304,180,no
1934,55,-256,136,no
1935,27,683,44,no
1936,47,84,229,no
1937,29,608,184,no
1938,56,230,73,no
1939,31,12,330,no
1940,46,881,126,no
1941,47,77,83,no
1942,29,510,25,no
1943,35,1555,26,no
1944,31,68,169,no
1945,29,43,179,no
1946,48,244,280,no
1947,59,1376,61,no
1948,44,392,124,no
1949,30,-396,89,no
1950,50,89,210,no
1951,25,10,393,no
1952,32,150,1178,no
1953,49,1387,161,no
1954,38,253,515,no
1955,29,853,177,no
1956,51,91,178,no
1957,29,348,185,no
1958,32,43,218,no
1959,43,-178,191,no
1960,34,2137,245,no
1961,37,1160,255,no
1962,29,3986,488,no
1963,39,126,211,no
1964,34,6411,226,no
1965,28,655,179,no
1966,37,2378,460,no
1967,29,15,432,no
1968,25,96,176,no
1969,33,191,162,no
1970,34,391,192,no
1971,50,31,237,no
1972,35,73,134,no
1973,53,0,44,no
1974,41,156,47,no
1975,48,231,752,no
1976,32,-83,116,no
1977,38,138,182,no
1978,57,221,122,no
1979,50,3284,51,no
1980,40,4190,260,no
1981,45,5694,214,no
1982,34,297,407,no
1983,32,-89,389,no
1984,28,244,31,no
1985,30,152,115,no
1986,41,1696,878,no
1987,36,714,277,no
1988,49,315,117,no
1989,32,312,262,no
1990,53,913,244,no
1991,44,-407,119,no
1992,34,338,162,no
1993,56,-435,185,no
1994,27,769,317,no
1995,32,120,214,no
1996,43,0,71,no
1997,34,9569,43,no
1998,35,351,298,no
1999,28,2,167,no
2000,52,226,86,no
2001,36,95,255,no
2002,35,123,83,no
2003,30,15,257,no
2004,23,375,194,no
2005,37,1190,268,no
2006,29,487,176,no
2007,28,123,97,no
2008,56,2272,263,no
2009,27,133,338,no
2010,33,447,180,no
2011,53,-864,322,no
2012,47,8,64,no
2013,50,107,71,no
2014,31,620,166,no
2015,31,42,210,no
2016,37,-120,77,no
2017,37,493,328,no
2018,48,296,164,no
2019,31,6248,154,no
2020,34,484,84,no
2021,32,12,153,no
2022,54,154,155,no
2023,31,606,111,no
2024,55,560,91,no
2025,27,564,257,no
2026,36,771,213,no
2027,33,0,173,no
2028,43,757,315,no
2029,42,333,190,no
2030,48,418,102,no
2031,41,-256,35,no
2032,36,494,83,no
2033,32,85,834,no
2034,58,127,244,no
2035,40,69,143,no
2036,31,713,1534,no
2037,42,-10,291,no
2038,34,-294,163,no
2039,34,222,149,no
2040,35,86,33,no
2041,57,0,144,no
2042,28,26,40,no
2043,50,103,79,no
2044,46,-80,112,no
2045,28,131,147,no
2046,57,106,836,no
2047,49,15,290,no
2048,56,4542,148,no
2049,56,172,289,no
2050,49,0,345,no
2051,50,107,1002,no
2052,47,15,181,no
2053,45,101,460,yes
2054,44,304,129,no
2055,51,7816,76,no
2056,34,0,111,no
2057,25,784,104,no
2058,30,2581,221,no
2059,39,507,150,no
2060,25,333,399,no
2061,34,-220,115,no
2062,25,249,149,no
2063,33,-257,92,no
2064,44,210,111,no
2065,55,18722,128,no
2066,54,42,192,no
2067,43,210,88,no
2068,35,325,592,no
2069,27,123,105,no
2070,42,-25,62,no
2071,40,66,29,no
2072,31,0,59,no
2073,29,409,247,no
2074,49,4785,160,no
2075,59,121,144,no
2076,37,0,346,no
2077,60,231,57,no
2078,25,1135,396,no
2079,28,-201,286,no
2080,40,-278,400,no
2081,43,16,282,no
2082,51,-283,38,no
2083,28,-103,252,no
2084,54,113,76,no
2085,37,194,566,no
2086,35,247,167,no
2087,26,-402,127,no
2088,55,-40,178,no
2089,57,3867,71,no
2090,39,36,109,no
2091,36,2167,120,no
2092,35,243,102,no
2093,33,2,409,no
2094,40,737,117,no
2095,31,286,177,no
2096,32,311,757,yes
2097,27,541,145,no
2098,31,2963,124,no
2099,28,-871,36,no
2100,33,75,94,no
2101,31,2597,189,no
2102,25,-454,24,no
2103,29,0,33,no
2104,47,304,185,no
2105,59,220,165,no
2106,35,561,405,no
2107,33,211,172,no
2108,31,4509,207,no
2109,42,196,325,no
2110,26,124,57,no
2111,34,381,102,no
2112,31,184,378,no
2113,30,-149,164,no
2114,54,-337,288,no
2115,52,210,154,no
2116,40,737,102,no
2117,56,75,136,no
2118,25,641,53,no
2119,60,78,113,no
2120,43,1558,110,no
2121,32,227,523,no
2122,48,602,231,no
2123,43,798,217,no
2124,37,1047,151,no
2125,52,111,179,no
2126,25,-439,293,no
2127,31,37,281,no
2128,35,362,363,no
2129,27,1,86,no
2130,41,304,1147,no
2131,34,-89,209,no
2132,55,276,486,no
2133,26,288,49,no
2134,36,650,170,no
2135,45,171,539,no
2136,27,-302,66,no
2137,31,337,51,no
2138,29,891,820,no
2139,26,199,125,no
2140,46,997,398,no
2141,32,108,112,no
2142,25,40,64,no
2143,54,208,255,no
2144,31,6890,34,no
2145,33,395,95,no
2146,28,-214,140,no
2147,39,496,788,no
2148,37,183,194,no
2149,36,199,165,no
2150,56,179,306,no
2151,59,434,63,no
2152,30,122,501,no
2153,59,371,832,no
2154,27,3675,101,no
2155,29,11,214,no
2156,48,194,290,no
2157,44,23,388,no
2158,33,1011,1495,no
2159,39,446,183,no
2160,46,-29,322,no
2161,28,957,646,no
2162,31,297,480,no
2163,40,888,169,no
2164,37,115,74,no
2165,29,177,146,no
2166,29,-28,393,no
2167,24,951,744,no
2168,32,5,593,no
2169,26,586,215,no
2170,47,-1445,379,no
2171,26,-23,315,no
2172,28,-284,162,no
2173,58,1166,493,no
2174,35,244,225,no
2175,29,-72,208,no
2176,56,1399,80,no
2177,43,0,3,no
2178,45,431,29,no
2179,31,130,132,no
2180,34,187,379,no
2181,32,142,101,no
2182,33,14,188,no
2183,28,-219,386,no
2184,43,275,457,no
2185,49,5028,891,no
2186,27,118,53,no
2187,30,290,446,no
2188,32,1064,326,no
2189,37,904,507,no
2190,31,628,1083,no
2191,56,13,123,no
2192,26,450,1266,no
2193,43,-63,160,no
2194,48,164,139,no
2195,31,985,178,no
2196,36,616,156,no
2197,24,237,200,no
2198,29,380,154,no
2199,23,290,163,no
2200,54,104,391,no
2201,24,117,470,no
2202,25,276,268,no
2203,36,-475,793,no
2204,40,838,619,no
2205,29,382,460,no
2206,29,624,246,no
2207,48,396,194,no
2208,23,5,413,no
2209,37,18,574,no
2210,31,-464,256,no
2211,29,330,88,no
2212,56,2087,146,no
2213,28,-260,170,no
2214,44,236,596,no
2215,48,684,139,no
2216,30,458,177,no
2217,32,324,577,no
2218,41,1052,335,no
2219,30,37,262,no
2220,37,454,115,no
2221,30,573,116,no
2222,28,34,136,no
2223,33,341,289,no
2224,41,31,529,no
2225,42,-189,247,no
2226,50,424,72,no
2227,23,250,166,no
2228,38,3165,152,no
2229,31,387,220,no
2230,35,855,241,no
2231,52,944,198,no
2232,36,134,98,no
2233,28,2845,182,no
2234,27,2420,391,no
2235,24,1535,126,no
2236,45,0,55,no
2237,39,504,495,no
2238,38,-329,86,no
2239,24,94,166,no
2240,35,538,66,no
2241,32,-18,155,no
2242,48,26,311,no
2243,36,177,63,no
2244,46,633,236,no
2245,28,205,92,no
2246,50,1114,298,no
2247,44,78,253,no
2248,38,762,163,no
2249,33,1862,65,no
2250,57,73,41,no
2251,40,2576,10,no
2252,42,470,221,no
2253,32,206,370,no
2254,55,0,467,no
2255,25,-76,241,no
2256,42,1750,248,no
2257,23,1104,120,no
2258,31,286,260,no
2259,21,137,198,no
2260,34,247,1727,no
2261,46,-43,138,no
2262,55,309,115,no
2263,33,339,212,no
2264,47,218,58,no
2265,33,4128,456,no
2266,40,867,145,no
2267,32,1345,289,no
2268,48,40,300,no
2269,32,1466,264,no
2270,26,96,181,no
2271,38,332,184,no
2272,46,1474,148,no
2273,49,783,166,no
2274,33,239,65,no
2275,45,27,299,no
2276,32,-24,93,no
2277,39,23,22,no
2278,53,6386,170,no
2279,28,-353,89,no
2280,31,-474,215,no
2281,34,714,166,no
2282,40,570,109,no
2283,29,16,197,no
2284,34,1504,395,no
2285,38,551,1875,no
2286,31,-759,220,no
2287,32,1097,298,no
2288,31,520,123,no
2289,53,0,140,no
2290,38,573,334,no
2291,57,0,73,no
2292,58,146,186,no
2293,50,-37,78,no
2294,36,90,13,no
2295,46,0,51,no
2296,39,1242,303,no
2297,31,98,159,no
2298,44,295,103,no
2299,53,465,95,no
2300,35,1473,84,no
2301,40,3122,344,no
2302,30,317,246,no
2303,33,176,157,no
2304,39,661,162,no
2305,25,1,24,no
2306,35,-12,212,no
2307,43,1401,195,no
2308,41,171,143,no
2309,55,431,68,no
2310,49,265,274,no
2311,30,227,227,no
2312,37,336,152,no
2313,46,41,249,no
2314,36,1554,325,no
2315,45,141,111,no
2316,48,762,81,no
2317,22,650,181,no
2318,46,250,85,no
2319,39,130,141,no
2320,56,11,42,no
2321,35,36,182,no
2322,45,333,160,no
2323,28,487,176,no
2324,32,594,134,no
2325,52,1135,514,no
2326,26,-3,181,no
2327,22,-168,160,no
2328,35,414,504,yes
2329,44,166,267,no
2330,31,472,907,no
2331,28,-95,200,no
2332,23,158,139,no
2333,26,8,147,no
2334,31,296,161,no
2335,27,-541,153,no
2336,34,23,109,no
2337,25,17,97,no
2338,25,335,164,no
2339,22,395,70,no
2340,37,178,71,no
2341,26,101,723,no
2342,32,-428,518,no
2343,26,24299,704,no
2344,27,181,147,no
2345,22,83,101,no
2346,32,175,142,no
2347,33,5,1346,yes
2348,34,3185,520,no
2349,31,2577,611,no
2350,28,216,66,no
2351,37,166,135,no
2352,45,323,276,no
2353,31,334,449,no
2354,48,86,98,no
2355,24,845,105,no
2356,24,-126,382,no
2357,45,-3,213,no
2358,26,54,116,no
2359,24,-192,125,no
2360,29,125,50,no
2361,34,2146,138,no
2362,30,-522,375,no
2363,21,99,49,no
2364,42,-1664,169,no
2365,32,2,178,no
2366,40,2172,1386,no
2367,33,168,155,no
2368,32,62,120,no
2369,25,768,203,no
2370,41,429,244,no
2371,37,36,428,no
2372,29,0,53,no
2373,29,544,360,no
2374,46,91,215,no
2375,32,-3,500,no
2376,30,1374,207,no
2377,38,119,568,yes
2378,22,279,270,no
2379,22,594,154,no
2380,32,-121,272,no
2381,36,-195,229,no
2382,30,-208,108,no
2383,26,309,210,no
2384,41,210,383,no
2385,42,135,259,no
2386,45,66,3366,no
2387,24,-122,1000,yes
2388,54,0,618,yes
2389,33,-90,415,no
2390,28,286,237,no
2391,36,-423,106,no
2392,34,505,351,no
2393,28,296,218,no
2394,31,279,198,no
2395,53,367,284,no
2396,20,129,190,no
2397,47,-13,295,no
2398,33,1309,262,no
2399,24,-10,106,no
2400,23,5,93,no
2401,27,71,174,no
2402,23,281,124,no
2403,30,173,217,no
2404,34,383,2231,yes
2405,55,39,343,no
2406,57,1052,227,no
2407,59,-49,248,no
2408,20,-103,180,no
2409,30,-846,117,no
2410,41,705,205,no
2411,37,1950,370,no
2412,31,253,289,no
2413,39,595,427,no
2414,28,-185,170,no
2415,44,353,705,no
2416,31,2363,247,no
2417,28,52,226,no
2418,51,205,665,no
2419,34,1557,213,no
2420,24,596,451,no
2421,29,-114,174,no
2422,50,478,126,no
2423,21,614,243,no
2424,29,783,166,no
2425,26,401,373,no
2426,26,92,259,no
2427,21,-273,340,no
2428,23,2594,193,no
2429,25,382,392,no
2430,40,-166,136,no
2431,39,-141,148,no
2432,25,-250,456,no
2433,26,3825,107,no
2434,57,0,44,no
2435,61,1060,118,no
2436,34,-185,276,no
2437,47,955,47,no
2438,31,263,150,no
2439,45,4646,118,no
2440,33,989,232,no
2441,27,232,1167,no
2442,41,1483,227,no
2443,58,7495,325,no
2444,45,0,147,no
2445,49,2199,98,no
2446,42,476,93,no
2447,52,148,83,no
2448,52,3241,105,no
2449,49,2665,67,no
2450,59,1875,77,no
2451,54,879,191,no
2452,46,1934,20,no
2453,44,0,27,no
2454,26,380,260,no
2455,46,2485,174,no
2456,59,5521,94,no
2457,43,24,23,no
2458,50,160,334,no
2459,26,-204,609,no
2460,54,363,202,no
2461,44,181,302,no
2462,36,307,121,no
