age,balance,duration,y
28,759,710,yes
27,777,131,no
37,378,514,no
35,337,127,no
34,-78,198,no
31,355,239,no
36,133,117,no
38,32,705,no
25,55,155,no
51,417,18,no
26,153,386,no
40,794,138,no
26,187,341,no
36,335,339,no
59,1407,232,no
26,-116,208,no
49,1842,124,no
33,329,44,no
31,428,75,no
59,181,485,no
38,2139,576,no
37,253,280,no
31,133,480,no
54,785,86,no
41,-45,121,no
44,223,93,no
28,2831,211,no
22,2412,238,no
31,11,399,no
36,211,93,no
37,34,144,no
54,222,45,no
28,3285,98,no
42,-67,128,no
35,670,106,no
29,0,121,no
59,96,123,no
46,-3,92,no
32,123,278,no
43,443,219,no
41,406,2462,no
31,535,249,no
26,302,210,no
29,-43,484,no
31,-346,187,no
37,-271,172,no
35,55,79,no
31,375,207,no
30,-2,136,no
29,-680,117,no
29,0,393,no
39,217,107,no
31,160,25,no
27,118,132,no
22,-1,136,no
31,453,384,no
39,169,38,no
25,787,164,no
27,78,825,no
28,2269,331,no
31,213,479,no
46,164,229,no
37,934,258,no
27,4,490,no
34,354,308,no
30,23,137,no
23,318,545,no
33,-305,109,no
43,616,168,no
50,2590,257,no
31,1868,213,no
32,-578,115,no
32,-227,646,no
37,1981,106,no
60,404,95,no
47,65,205,no
32,-1,653,yes
34,-68,122,no
36,0,377,no
28,229,322,no
31,1656,208,no
43,1342,46,no
32,331,211,no
31,238,156,no
56,202,178,no
34,318,133,no
46,-1124,206,no
27,662,544,no
33,1790,143,no
35,198,471,no
29,726,200,no
39,183,324,no
48,149,71,no
58,-91,164,no
36,-9,137,no
33,134,91,no
32,0,280,no
32,6259,230,no
31,27,63,no
30,383,135,no
30,1108,261,no
40,117,215,no
35,108,200,no
42,479,391,no
60,65,1028,yes
28,234,107,no
29,-53,108,no
33,-131,145,no
23,-39,142,no
34,139,106,no
29,262,134,no
32,160,190,no
55,186,241,no
39,-79,180,no
37,1113,237,no
26,82,654,yes
35,321,189,no
26,1326,70,no
34,2257,62,no
55,1373,1087,no
39,304,323,no
27,659,111,no
30,491,197,no
28,101,224,no
33,33,557,no
43,291,150,no
50,218,388,no
26,102,89,no
33,88,57,no
47,94,209,no
33,-665,188,no
34,-331,342,no
33,550,84,no
23,151,97,no
29,5406,530,no
33,269,365,no
41,2457,285,no
27,45,352,no
34,610,316,no
53,-133,126,no
34,66,76,no
40,10,1692,yes
27,350,24,no
33,546,253,no
40,360,73,no
21,6,622,no
31,0,133,no
51,22,178,no
26,57,404,no
26,1349,275,no
32,708,109,no
31,1329,134,no
27,7459,407,no
58,47,225,no
39,-516,86,no
30,0,20,no
29,433,247,no
38,9,129,no
29,-6,324,no
28,-197,2016,yes
41,184,1054,no
43,336,256,no
43,36,163,no
37,277,251,no
46,452,113,no
53,-135,193,no
28,7,125,no
41,442,344,no
36,590,282,no
37,447,1170,no
38,49,408,no
32,1118,128,no
33,390,665,yes
28,-125,67,no
52,-97,167,no
30,18,395,no
37,131,137,no
27,527,118,no
31,1129,231,no
47,266,128,no
33,687,174,no
46,1726,195,no
38,-388,412,no
33,92,127,no
44,-11,13,no
35,1510,61,no
38,171,286,no
56,420,76,no
33,513,53,no
45,137,274,no
30,21,409,no
34,-312,232,no
32,-208,325,no
32,2,144,no
27,1033,1713,no
48,855,241,no
54,781,103,no
29,542,338,no
37,-175,182,no
26,79,346,no
43,3,204,no
31,4471,296,no
55,2313,551,no
45,-139,663,no
35,300,338,no
57,-3313,153,no
49,352,188,no
23,105,305,no
49,164,1080,no
35,-202,1461,no
38,-256,116,no
39,1261,129,no
27,-503,98,no
37,790,262,no
57,0,147,no
38,638,150,no
26,47,282,no
46,242,332,no
44,469,88,no
44,271,94,no
28,948,455,no
37,-356,49,no
43,336,181,no
25,61,345,no
34,359,154,no
39,105,294,no
35,6809,750,no
32,59,202,no
31,0,81,no
42,0,214,no
31,216,128,no
30,2530,70,no
29,356,106,no
29,-228,279,no
36,198,400,no
41,510,231,no
37,223,175,no
32,4,179,no
39,338,107,no
31,0,94,no
33,328,142,no
30,255,119,no
24,304,180,no
55,-256,136,no
27,683,44,no
47,84,229,no
29,608,184,no
56,230,73,no
31,12,330,no
46,881,126,no
47,77,83,no
29,510,25,no
35,1555,26,no
31,68,169,no
29,43,179,no
48,244,280,no
59,1376,61,no
44,392,124,no
30,-396,89,no
50,89,210,no
25,10,393,no
32,150,1178,no
49,1387,161,no
38,253,515,no
29,853,177,no
51,91,178,no
29,348,185,no
32,43,218,no
43,-178,191,no
34,2137,245,no
37,1160,255,no
29,3986,488,no
39,126,211,no
34,6411,226,no
28,655,179,no
37,2378,460,no
29,15,432,no
25,96,176,no
33,191,162,no
34,391,192,no
50,31,237,no
35,73,134,no
53,0,44,no
41,156,47,no
48,231,752,no
32,-83,116,no
38,138,182,no
57,221,122,no
50,3284,51,no
40,4190,260,no
45,5694,214,no
34,297,407,no
32,-89,389,no
28,244,31,no
30,152,115,no
41,1696,878,no
36,714,277,no
49,315,117,no
32,312,262,no
53,913,244,no
44,-407,119,no
34,338,162,no
56,-435,185,no
27,769,317,no
32,120,214,no
43,0,71,no
34,9569,43,no
35,351,298,no
28,2,167,no
52,226,86,no
36,95,255,no
35,123,83,no
30,15,257,no
23,375,194,no
37,1190,268,no
29,487,176,no
28,123,97,no
56,2272,263,no
27,133,338,no
33,447,180,no
53,-864,322,no
47,8,64,no
50,107,71,no
31,620,166,no
31,42,210,no
37,-120,77,no
37,493,328,no
48,296,164,no
31,6248,154,no
34,484,84,no
32,12,153,no
54,154,155,no
31,606,111,no
55,560,91,no
27,564,257,no
36,771,213,no
33,0,173,no
43,757,315,no
42,333,190,no
48,418,102,no
41,-256,35,no
36,494,83,no
32,85,834,no
58,127,244,no
40,69,143,no
31,713,1534,no
42,-10,291,no
34,-294,163,no
34,222,149,no
35,86,33,no
57,0,144,no
28,26,40,no
50,103,79,no
46,-80,112,no
28,131,147,no
57,106,836,no
49,15,290,no
56,4542,148,no
56,172,289,no
49,0,345,no
50,107,1002,no
47,15,181,no
45,101,460,yes
44,304,129,no
51,7816,76,no
34,0,111,no
25,784,104,no
30,2581,221,no
39,507,150,no
25,333,399,no
34,-220,115,no
25,249,149,no
33,-257,92,no
44,210,111,no
55,18722,128,no
54,42,192,no
43,210,88,no
35,325,592,no
27,123,105,no
42,-25,62,no
40,66,29,no
31,0,59,no
29,409,247,no
49,4785,160,no
59,121,144,no
37,0,346,no
60,231,57,no
25,1135,396,no
28,-201,286,no
40,-278,400,no
43,16,282,no
51,-283,38,no
28,-103,252,no
54,113,76,no
37,194,566,no
35,247,167,no
26,-402,127,no
55,-40,178,no
57,3867,71,no
39,36,109,no
36,2167,120,no
35,243,102,no
33,2,409,no
40,737,117,no
31,286,177,no
32,311,757,yes
27,541,145,no
31,2963,124,no
28,-871,36,no
33,75,94,no
31,2597,189,no
25,-454,24,no
29,0,33,no
47,304,185,no
59,220,165,no
35,561,405,no
33,211,172,no
31,4509,207,no
42,196,325,no
26,124,57,no
34,381,102,no
31,184,378,no
30,-149,164,no
54,-337,288,no
52,210,154,no
40,737,102,no
56,75,136,no
25,641,53,no
60,78,113,no
43,1558,110,no
32,227,523,no
48,602,231,no
43,798,217,no
37,1047,151,no
52,111,179,no
25,-439,293,no
31,37,281,no
35,362,363,no
27,1,86,no
41,304,1147,no
34,-89,209,no
55,276,486,no
26,288,49,no
36,650,170,no
45,171,539,no
27,-302,66,no
31,337,51,no
29,891,820,no
26,199,125,no
46,997,398,no
32,108,112,no
25,40,64,no
54,208,255,no
31,6890,34,no
33,395,95,no
28,-214,140,no
39,496,788,no
37,183,194,no
36,199,165,no
56,179,306,no
59,434,63,no
30,122,501,no
59,371,832,no
27,3675,101,no
29,11,214,no
48,194,290,no
44,23,388,no
33,1011,1495,no
39,446,183,no
46,-29,322,no
28,957,646,no
31,297,480,no
40,888,169,no
37,115,74,no
29,177,146,no
29,-28,393,no
24,951,744,no
32,5,593,no
26,586,215,no
47,-1445,379,no
26,-23,315,no
28,-284,162,no
58,1166,493,no
35,244,225,no
29,-72,208,no
56,1399,80,no
43,0,3,no
45,431,29,no
31,130,132,no
34,187,379,no
32,142,101,no
33,14,188,no
28,-219,386,no
43,275,457,no
49,5028,891,no
27,118,53,no
30,290,446,no
32,1064,326,no
37,904,507,no
31,628,1083,no
56,13,123,no
26,450,1266,no
43,-63,160,no
48,164,139,no
31,985,178,no
36,616,156,no
24,237,200,no
29,380,154,no
23,290,163,no
54,104,391,no
24,117,470,no
25,276,268,no
36,-475,793,no
40,838,619,no
29,382,460,no
29,624,246,no
48,396,194,no
23,5,413,no
37,18,574,no
31,-464,256,no
29,330,88,no
56,2087,146,no
28,-260,170,no
44,236,596,no
48,684,139,no
30,458,177,no
32,324,577,no
41,1052,335,no
30,37,262,no
37,454,115,no
30,573,116,no
28,34,136,no
33,341,289,no
41,31,529,no
42,-189,247,no
50,424,72,no
23,250,166,no
38,3165,152,no
31,387,220,no
35,855,241,no
52,944,198,no
36,134,98,no
28,2845,182,no
27,2420,391,no
24,1535,126,no
45,0,55,no
39,504,495,no
38,-329,86,no
24,94,166,no
35,538,66,no
32,-18,155,no
48,26,311,no
36,177,63,no
46,633,236,no
28,205,92,no
50,1114,298,no
44,78,253,no
38,762,163,no
33,1862,65,no
57,73,41,no
40,2576,10,no
42,470,221,no
32,206,370,no
55,0,467,no
25,-76,241,no
42,1750,248,no
23,1104,120,no
31,286,260,no
21,137,198,no
34,247,1727,no
46,-43,138,no
55,309,115,no
33,339,212,no
47,218,58,no
33,4128,456,no
40,867,145,no
32,1345,289,no
48,40,300,no
32,1466,264,no
26,96,181,no
38,332,184,no
46,1474,148,no
49,783,166,no
33,239,65,no
45,27,299,no
32,-24,93,no
39,23,22,no
53,6386,170,no
28,-353,89,no
31,-474,215,no
34,714,166,no
40,570,109,no
29,16,197,no
34,1504,395,no
38,551,1875,no
31,-759,220,no
32,1097,298,no
31,520,123,no
53,0,140,no
38,573,334,no
57,0,73,no
58,146,186,no
50,-37,78,no
36,90,13,no
46,0,51,no
39,1242,303,no
31,98,159,no
44,295,103,no
53,465,95,no
35,1473,84,no
40,3122,344,no
30,317,246,no
33,176,157,no
39,661,162,no
25,1,24,no
35,-12,212,no
43,1401,195,no
41,171,143,no
55,431,68,no
49,265,274,no
30,227,227,no
37,336,152,no
46,41,249,no
36,1554,325,no
45,141,111,no
48,762,81,no
22,650,181,no
46,250,85,no
39,130,141,no
56,11,42,no
35,36,182,no
45,333,160,no
28,487,176,no
32,594,134,no
52,1135,514,no
26,-3,181,no
22,-168,160,no
35,414,504,yes
44,166,267,no
31,472,907,no
28,-95,200,no
23,158,139,no
26,8,147,no
31,296,161,no
27,-541,153,no
34,23,109,no
25,17,97,no
25,335,164,no
22,395,70,no
37,178,71,no
26,101,723,no
32,-428,518,no
26,24299,704,no
27,181,147,no
22,83,101,no
32,175,142,no
33,5,1346,yes
34,3185,520,no
31,2577,611,no
28,216,66,no
37,166,135,no
45,323,276,no
31,334,449,no
48,86,98,no
24,845,105,no
24,-126,382,no
45,-3,213,no
26,54,116,no
24,-192,125,no
29,125,50,no
34,2146,138,no
30,-522,375,no
21,99,49,no
42,-1664,169,no
32,2,178,no
40,2172,1386,no
33,168,155,no
32,62,120,no
25,768,203,no
41,429,244,no
37,36,428,no
29,0,53,no
29,544,360,no
46,91,215,no
32,-3,500,no
30,1374,207,no
38,119,568,yes
22,279,270,no
22,594,154,no
32,-121,272,no
36,-195,229,no
30,-208,108,no
26,309,210,no
41,210,383,no
42,135,259,no
45,66,3366,no
24,-122,1000,yes
54,0,618,yes
33,-90,415,no
28,286,237,no
36,-423,106,no
34,505,351,no
28,296,218,no
31,279,198,no
53,367,284,no
20,129,190,no
47,-13,295,no
33,1309,262,no
24,-10,106,no
23,5,93,no
27,71,174,no
23,281,124,no
30,173,217,no
34,383,2231,yes
55,39,343,no
57,1052,227,no
59,-49,248,no
20,-103,180,no
30,-846,117,no
41,705,205,no
37,1950,370,no
31,253,289,no
39,595,427,no
28,-185,170,no
44,353,705,no
31,2363,247,no
28,52,226,no
51,205,665,no
34,1557,213,no
24,596,451,no
29,-114,174,no
50,478,126,no
21,614,243,no
29,783,166,no
26,401,373,no
26,92,259,no
21,-273,340,no
23,2594,193,no
25,382,392,no
40,-166,136,no
39,-141,148,no
25,-250,456,no
26,3825,107,no
57,0,44,no
61,1060,118,no
34,-185,276,no
47,955,47,no
31,263,150,no
45,4646,118,no
33,989,232,no
27,232,1167,no
41,1483,227,no
58,7495,325,no
45,0,147,no
49,2199,98,no
42,476,93,no
52,148,83,no
52,3241,105,no
49,2665,67,no
59,1875,77,no
54,879,191,no
46,1934,20,no
44,0,27,no
26,380,260,no
46,2485,174,no
59,5521,94,no
43,24,23,no
50,160,334,no
26,-204,609,no
54,363,202,no
44,181,302,no
36,307,121,no
51,193,202,no
59,3382,806,no
42,1823,31,no
41,-111,21,no
43,3373,156,no
40,92,92,no
32,463,128,no
55,1192,481,no
59,2376,766,no
30,-166,255,no
47,3960,110,no
23,4,395,yes
44,23,135,no
45,639,192,no
35,2144,188,no
41,225,139,no
59,13308,131,no
29,95,266,no
48,1199,76,no
49,400,122,no
60,1262,1015,yes
45,849,60,no
48,1949,683,yes
45,-395,470,yes
48,618,149,no
54,0,106,no
44,0,127,no
46,355,320,no
52,131,145,no
44,6203,129,no
52,1635,730,no
46,580,36,no
54,1814,521,no
49,159,95,no
46,48,120,no
48,189,768,no
43,-633,277,no
50,5356,289,no
44,476,473,no
43,4478,133,no
51,3132,459,no
59,-892,129,no
52,11,420,no
35,414,386,no
36,1165,1001,yes
32,3839,76,no
41,196,488,no
47,521,262,no
45,350,146,no
45,8680,503,no
45,0,170,no
29,309,214,no
36,125,355,no
37,368,194,no
44,1362,46,no
56,296,128,no
52,2240,845,yes
57,1026,52,no
54,1301,173,no
49,199,113,no
24,11,109,no
42,5,853,no
40,373,518,no
25,1270,124,no
28,416,452,no
53,-27,209,no
40,221,154,no
27,331,203,no
34,402,813,no
56,123,81,no
45,105,119,no
27,0,296,no
53,1691,916,no
34,2,60,no
44,3,443,no
46,399,353,no
53,1421,225,no
26,8,262,no
31,150,431,no
35,-371,358,no
43,1916,565,no
47,300,103,no
37,175,753,yes
57,3571,708,no
41,1135,265,no
55,789,434,no
51,2195,59,no
27,1311,805,no
53,-689,242,no
39,14,19,no
35,56,93,no
28,26765,210,no
29,17,31,no
51,463,213,no
46,751,104,no
50,3478,342,no
56,88,172,no
28,64,160,no
51,36,535,no
54,42,514,no
47,113,276,no
49,358,176,no
46,274,20,no
41,0,161,no
45,985,390,no
31,81,245,no
53,592,151,no
60,791,144,no
55,708,901,no
54,51,123,no
46,0,204,no
41,356,93,no
34,34,188,no
51,12061,332,no
31,513,180,no
55,6958,178,no
44,126,92,no
25,54,318,no
36,373,94,no
33,304,139,no
46,781,152,no
43,42,188,no
46,618,54,no
53,1570,29,no
52,1161,271,no
57,0,95,no
31,-745,227,no
54,88,190,no
37,1330,60,no
41,641,161,no
44,1423,162,no
26,8206,213,no
40,4436,67,no
32,1611,93,no
44,607,119,no
44,300,297,no
35,304,3,no
49,254,179,no
44,3790,342,no
40,59,420,no
39,1554,378,no
51,257,190,no
59,643,354,no
42,128,190,no
47,743,367,no
57,1460,91,no
42,-32,77,no
40,1117,280,no
44,2887,182,no
38,446,386,no
51,1212,184,no
48,2218,43,no
48,705,108,no
42,299,253,no
48,313,195,no
49,12482,46,no
44,29312,226,no
44,2226,55,no
32,1940,299,no
43,576,148,no
44,0,97,no
53,887,169,no
43,17,119,no
31,106,101,no
48,489,60,no
46,148,210,no
41,14,65,no
26,1531,129,no
26,3108,481,no
52,26,215,no
47,2466,142,no
47,1045,411,no
27,-588,531,no
31,413,65,no
60,0,34,no
58,193,788,no
44,1340,244,no
32,363,431,no
33,-306,851,no
38,607,315,no
35,556,214,no
47,449,92,no
32,338,73,no
41,-4,181,no
30,623,159,no
60,1390,58,no
36,719,1052,no
46,369,916,yes
58,1357,150,no
52,0,165,no
55,0,309,no
43,2047,163,no
24,507,210,no
24,-427,165,no
25,53,331,no
40,93,134,no
31,822,185,no
31,849,295,no
26,-214,86,no
52,161,274,no
25,800,151,no
40,598,69,no
42,-135,15,no
31,0,164,no
43,59,437,no
57,452,139,no
30,49,267,no
23,-213,165,no
53,2477,175,no
44,264,198,no
48,4265,220,no
59,559,168,no
33,-15,247,no
60,926,291,no
42,693,187,no
44,9956,194,no
50,1300,379,no
54,2626,151,no
29,-44,166,no
59,593,64,no
37,511,232,no
55,493,647,no
53,599,322,no
31,272,133,no
49,735,50,no
28,15,87,no
47,159,771,no
31,651,241,no
49,198,205,no
59,-278,318,no
34,-100,109,no
43,15,304,no
38,0,209,no
41,108,83,no
44,617,227,no
31,516,271,no
35,11,326,no
37,1026,389,no
58,3635,273,no
24,32,264,no
35,-123,1106,no
33,-238,73,no
40,1089,195,no
46,3749,69,no
41,3140,87,no
33,221,122,no
35,300,945,yes
57,515,288,no
40,819,50,no
36,722,816,no
47,3346,284,no
50,419,116,no
51,330,72,no
41,1576,232,no
38,258,124,no
39,317,326,no
25,57,190,no
43,3285,1721,yes
33,152,351,no
45,2429,171,no
58,3111,166,no
57,1352,104,no
27,37,163,no
25,640,492,no
38,113,25,no
28,468,152,no
33,184,109,no
44,633,1032,no
57,7,65,no
46,57,194,no
57,0,360,no
42,419,96,no
46,120,20,no
39,580,323,no
27,362,332,no
42,43,735,no
58,749,151,no
42,243,46,no
48,9004,158,no
57,2236,73,no
52,3348,407,no
54,2062,438,no
55,188,139,no
46,1483,174,no
48,2550,175,no
25,53,313,no
38,547,137,no
46,1374,22,no
48,67,328,no
43,4998,93,no
52,0,97,no
27,-2,123,no
29,23,219,no
49,512,455,no
30,447,103,no
50,1917,200,no
58,4871,133,no
44,326,35,no
52,0,77,no
44,0,211,no
27,14,72,no
35,692,133,no
31,369,89,no
31,591,287,no
52,3923,942,yes
44,0,101,no
28,348,305,no
41,102,387,no
54,447,146,no
46,2121,160,no
48,5154,70,no
31,393,466,no
42,5879,162,no
40,-31,117,no
56,871,381,no
45,37378,167,no
53,1443,476,yes
31,752,178,no
42,1093,260,no
51,573,231,no
52,258,188,no
48,247,145,no
28,202,163,no
34,302,282,no
50,736,74,no
46,0,73,no
54,532,220,no
43,0,333,no
55,7378,316,no
47,4666,451,no
43,1516,318,no
45,0,246,no
46,6085,311,no
39,-183,202,no
26,91,174,no
40,30,168,no
48,24,832,yes
53,522,230,no
40,770,200,no
54,1288,170,no
46,1029,142,no
47,4135,283,no
50,204,421,no
59,1534,278,no
44,0,179,no
42,877,238,no
52,478,110,no
30,1130,138,no
46,2401,218,no
45,740,158,no
29,993,105,no
53,896,106,no
55,332,217,no
45,1088,132,no
35,51,824,no
52,1541,243,no
40,413,150,no
42,2656,238,no
41,1618,1553,yes
42,146,148,no
40,153,159,no
41,4505,108,no
57,0,124,no
45,520,452,no
47,4151,114,no
40,3382,125,no
33,261,622,no
49,1160,153,no
39,517,1328,yes
50,2956,686,no
60,1327,80,no
53,8417,435,no
58,-172,300,no
52,2257,203,no
42,277,121,no
42,902,71,no
43,212,78,no
51,513,534,no
53,2272,243,no
53,719,230,no
42,1,253,no
40,503,127,no
59,1521,1125,yes
59,2516,282,no
48,468,220,no
25,329,158,no
59,259,267,no
49,769,257,no
42,-700,110,no
37,15801,456,no
40,7831,78,no
31,0,298,no
41,-68,429,no
60,2639,483,no
42,1076,213,no
48,584,51,no
43,2706,44,no
47,1294,164,no
40,771,166,no
55,283,220,no
51,482,178,no
54,11,452,no
41,2823,858,yes
41,338,87,no
53,5700,97,no
46,3028,116,no
45,2418,120,no
48,1405,629,yes
44,0,198,no
47,2775,262,no
49,611,179,no
41,1654,35,no
54,1691,156,no
48,427,201,no
30,938,159,no
45,626,68,no
40,874,75,no
42,24,229,no
48,7373,126,no
40,1535,704,yes
47,2,164,no
47,829,339,no
33,164,461,no
54,1765,188,no
46,1733,546,no
53,383,171,no
25,777,351,no
50,0,94,no
40,1522,168,no
53,4446,429,no
41,923,249,no
41,1309,568,no
42,1340,299,no
47,3158,282,no
48,1596,760,yes
43,887,211,no
55,23189,77,no
40,1010,283,no
45,246,263,no
54,918,189,no
46,1429,91,no
57,2439,32,no
49,348,139,no
49,387,347,no
41,22,152,no
42,3641,869,no
42,2535,339,no
49,1878,267,no
42,3,34,no
34,9,153,no
47,502,28,no
41,3634,216,no
45,3395,215,no
33,673,199,no
53,600,139,no
43,698,322,no
40,2540,189,no
34,357,197,no
40,782,224,no
41,2097,160,no
44,-101,143,no
57,628,191,no
42,0,833,no
57,6874,356,no
43,16,485,no
45,1691,57,no
60,1542,930,yes
41,1057,247,no
49,11317,208,no
42,-1300,89,no
41,299,72,no
33,189,260,no
56,1412,129,no
49,0,151,no
41,235,181,no
48,20718,125,no
41,1043,225,no
41,890,829,no
30,768,749,no
52,618,166,no
40,1313,87,no
60,3932,407,no
28,334,438,no
44,80,387,no
44,-27,100,no
32,2285,413,no
53,193,521,no
41,-198,133,no
57,1180,191,no
42,505,521,no
31,6943,109,no
46,243,345,no
40,3652,1028,yes
46,3455,566,no
55,2607,38,no
52,2024,314,no
50,0,214,no
57,-222,248,no
28,1238,246,no
46,33,136,no
40,1000,98,no
56,881,225,no
48,403,364,no
36,-38,784,no
37,0,93,no
41,221,57,no
43,1109,160,no
40,1416,210,no
40,264,222,no
45,141,21,no
44,1944,222,no
53,694,157,no
31,303,143,no
50,2087,371,no
53,369,161,no
56,166,350,no
45,718,135,no
47,4543,162,no
33,1613,565,no
57,-1,850,yes
45,1410,44,no
34,577,337,no
49,-63,416,no
49,892,102,no
37,-113,5,no
57,3240,129,no
40,3658,977,no
57,3545,138,no
45,1292,70,no
61,4248,71,no
54,155,75,no
46,501,230,no
51,658,369,no
42,3743,136,no
42,329,22,no
60,703,378,no
41,7735,240,no
41,455,80,no
55,831,144,no
46,1757,380,no
54,1480,108,no
51,7180,927,yes
47,4906,389,no
35,592,192,no
30,128,273,no
32,160,48,no
35,441,8,no
48,8982,628,no
36,338,90,no
53,10749,221,no
48,638,217,no
42,737,762,no
38,7695,193,no
32,91,302,no
51,760,411,no
34,683,245,no
43,1311,746,no
50,606,673,no
44,0,220,no
25,192,232,no
60,751,115,no
32,10600,485,no
44,447,106,no
26,3096,107,no
36,998,1044,no
29,303,180,no
29,1952,354,no
42,171,55,no
32,116,392,no
37,766,123,no
50,-500,148,no
44,2017,74,no
43,672,267,no
41,450,374,no
45,-31,295,no
41,5426,149,no
57,629,226,no
34,2800,668,no
47,1549,95,no
49,6050,229,no
58,1406,252,no
51,425,286,no
30,-328,242,no
47,430,335,no
29,6911,323,no
51,111,140,no
49,1158,159,no
43,823,293,no
41,410,85,no
29,1028,343,no
42,1288,295,no
34,-115,360,no
44,474,183,no
44,2416,304,no
30,233,382,no
26,277,514,no
28,280,142,no
42,2106,162,no
40,2610,301,no
49,329,264,no
42,1811,150,no
29,387,49,no
47,6439,326,no
42,1333,468,no
45,864,183,no
29,900,339,no
41,744,125,no
40,4370,232,no
48,6532,312,no
41,348,423,no
60,2077,163,no
44,1945,191,no
49,21,248,no
47,4556,146,no
48,1764,125,no
44,248,234,no
28,0,17,no
31,37,546,no
29,236,554,no
28,246,162,no
43,206,436,no
32,162,297,no
44,976,302,no
42,645,349,no
45,1794,174,no
31,358,180,no
48,9131,902,no
45,532,137,no
27,1150,282,no
55,680,321,no
45,245,126,no
50,-13,554,no
44,728,21,no
45,137,427,no
51,289,97,no
30,609,402,no
43,15740,252,no
41,574,449,no
30,1480,360,no
41,343,89,no
29,424,241,no
31,413,574,no
40,277,274,no
41,2157,154,no
43,738,71,no
43,-101,122,no
50,-52,166,no
40,262,163,no
23,-95,167,no
37,66,91,no
47,3630,133,no
29,294,594,no
46,1465,86,no
31,0,40,no
57,5961,166,no
54,1487,302,no
44,-295,303,no
36,0,636,no
54,219,341,no
38,1442,483,no
38,360,220,no
40,339,234,no
46,1427,32,no
41,30,211,no
33,483,738,no
36,402,482,no
59,5678,238,no
49,0,370,no
49,2631,76,no
44,112,225,no
38,664,256,no
44,2626,567,no
43,28,2241,no
42,321,147,no
41,1794,135,no
52,989,260,no
41,6029,254,no
29,416,1118,no
36,-389,76,no
42,1260,79,no
34,82,94,no
35,94,208,no
41,5291,1423,yes
57,3401,271,no
46,0,166,no
58,-1196,256,no
50,810,19,no
57,3105,173,no
47,351,367,no
46,2612,414,no
47,556,227,no
49,380,349,no
49,953,278,no
26,786,103,no
52,601,249,no
47,651,143,no
43,0,37,no
20,79,168,no
43,0,260,no
53,4464,162,no
40,422,187,no
52,598,266,no
43,123,279,no
55,0,159,no
41,718,318,no
36,-406,104,no
57,3625,747,no
30,-35,1204,no
41,1132,95,no
56,1121,176,no
44,3407,179,no
45,827,319,no
43,471,114,no
50,2938,170,no
26,-219,311,no
34,719,362,no
39,-439,347,no
32,0,86,no
46,74,101,no
58,44,288,no
54,52,44,no
40,581,1013,no
42,860,90,no
42,259,155,no
50,95,468,no
50,-516,226,no
42,5774,54,no
41,1384,1162,yes
50,5131,114,no
42,2918,349,no
46,556,646,yes
48,2235,755,no
50,-143,305,no
52,1500,148,no
43,56831,243,no
57,2440,391,no
49,2040,204,no
30,678,236,no
52,5006,112,no
41,3291,125,no
47,543,141,no
46,4048,360,no
27,0,312,no
46,3269,366,no
53,420,100,no
51,0,70,no
47,201,254,no
60,2537,230,no
47,107,246,no
48,6127,97,no
45,4509,135,no
52,-191,755,yes
53,183,73,no
54,2883,12,no
46,2515,65,no
48,1108,420,no
43,56,259,no
42,1270,192,no
56,1894,189,no
48,0,263,no
45,2217,126,no
51,1330,415,no
43,3173,746,yes
42,2157,260,no
44,1033,71,no
40,4157,735,no
57,3381,75,no
42,1882,87,no
58,0,183,no
40,1927,62,no
49,3649,150,no
46,244,244,no
54,1705,367,no
60,1164,325,no
42,9359,197,no
43,1620,121,no
41,149,27,no
60,2479,157,no
51,6659,203,no
48,1913,115,no
41,1563,112,no
50,708,104,no
41,1172,153,no
60,2086,182,no
54,524,55,no
49,221,305,no
47,52,140,no
36,-175,180,no
45,-149,644,no
49,1530,173,no
47,-100,374,no
46,1934,240,no
29,137,1088,no
44,276,219,no
